code_module,code_presentation,id_student,final_result,module_presentation_length,boundary_day
DDD,2013B,382947,Fail,240,60
DDD,2013B,383347,Pass,240,60
DDD,2013B,383643,Fail,240,60
DDD,2013B,383701,Fail,240,60
DDD,2013B,384026,Fail,240,60
DDD,2013B,384246,Pass,240,60
DDD,2013B,386833,Fail,240,60
DDD,2013B,386880,Pass,240,60
DDD,2013B,387289,Withdrawn,240,60
DDD,2013B,387335,Withdrawn,240,60
DDD,2013B,387652,Withdrawn,240,60
DDD,2013B,389076,Withdrawn,240,60
DDD,2013B,389362,Withdrawn,240,60
DDD,2013B,390210,Fail,240,60
DDD,2013B,390233,Pass,240,60
DDD,2013B,390942,Fail,240,60
DDD,2013B,391185,Pass,240,60
DDD,2013B,391638,Withdrawn,240,60
DDD,2013B,392021,Withdrawn,240,60
DDD,2013B,393150,Fail,240,60
DDD,2013B,394028,Fail,240,60
DDD,2013B,394082,Withdrawn,240,60
DDD,2013B,394979,Pass,240,60
DDD,2013B,395288,Withdrawn,240,60
DDD,2013B,395757,Pass,240,60
DDD,2013B,396633,Fail,240,60
DDD,2013B,397405,Pass,240,60
DDD,2013B,398199,Fail,240,60
DDD,2013B,399450,Fail,240,60
DDD,2013B,400451,Fail,240,60
DDD,2013B,400611,Withdrawn,240,60
DDD,2013B,400630,Fail,240,60
DDD,2013B,400759,Pass,240,60
DDD,2013B,401486,Distinction,240,60
DDD,2013B,402489,Withdrawn,240,60
DDD,2013B,403085,Pass,240,60
DDD,2013B,403902,Fail,240,60
DDD,2013B,404852,Withdrawn,240,60
DDD,2013B,405426,Fail,240,60
DDD,2013B,405743,Withdrawn,240,60
DDD,2013B,405784,Withdrawn,240,60
DDD,2013B,406056,Pass,240,60
DDD,2013B,406498,Withdrawn,240,60
DDD,2013B,406541,Pass,240,60
DDD,2013B,407595,Fail,240,60
DDD,2013B,407838,Fail,240,60
DDD,2013B,409091,Pass,240,60
DDD,2013B,409109,Pass,240,60
DDD,2013B,409766,Withdrawn,240,60
DDD,2013B,409880,Withdrawn,240,60
DDD,2013B,410886,Pass,240,60
DDD,2013B,411001,Withdrawn,240,60
DDD,2013B,412063,Fail,240,60
DDD,2013B,412431,Withdrawn,240,60
DDD,2013B,412731,Fail,240,60
DDD,2013B,412754,Withdrawn,240,60
DDD,2013B,412772,Pass,240,60
DDD,2013B,413580,Withdrawn,240,60
DDD,2013B,413934,Fail,240,60
DDD,2013B,414304,Pass,240,60
DDD,2013B,414587,Pass,240,60
DDD,2013B,414758,Pass,240,60
DDD,2013B,414803,Fail,240,60
DDD,2013B,415695,Fail,240,60
DDD,2013B,415812,Withdrawn,240,60
DDD,2013B,416000,Withdrawn,240,60
DDD,2013B,416008,Fail,240,60
DDD,2013B,417242,Pass,240,60
DDD,2013B,417410,Fail,240,60
DDD,2013B,417974,Withdrawn,240,60
DDD,2013B,418122,Pass,240,60
DDD,2013B,418490,Pass,240,60
DDD,2013B,418956,Pass,240,60
DDD,2013B,419273,Fail,240,60
DDD,2013B,420388,Pass,240,60
DDD,2013B,421221,Withdrawn,240,60
DDD,2013B,422164,Fail,240,60
DDD,2013B,422768,Pass,240,60
DDD,2013B,423061,Fail,240,60
DDD,2013B,423386,Withdrawn,240,60
DDD,2013B,423474,Withdrawn,240,60
DDD,2013B,423757,Fail,240,60
DDD,2013B,423876,Withdrawn,240,60
DDD,2013B,424987,Pass,240,60
DDD,2013B,425136,Fail,240,60
DDD,2013B,426059,Withdrawn,240,60
DDD,2013B,426094,Withdrawn,240,60
DDD,2013B,426137,Withdrawn,240,60
DDD,2013B,426701,Withdrawn,240,60
DDD,2013B,426871,Pass,240,60
DDD,2013B,428411,Withdrawn,240,60
DDD,2013B,429833,Fail,240,60
DDD,2013B,430055,Withdrawn,240,60
DDD,2013B,430279,Withdrawn,240,60
DDD,2013B,430516,Withdrawn,240,60
DDD,2013B,431005,Withdrawn,240,60
DDD,2013B,432204,Withdrawn,240,60
DDD,2013B,433151,Pass,240,60
DDD,2013B,433386,Pass,240,60
DDD,2013B,434767,Withdrawn,240,60
DDD,2013B,434977,Pass,240,60
DDD,2013B,435101,Fail,240,60
DDD,2013B,435423,Pass,240,60
DDD,2013B,435780,Withdrawn,240,60
DDD,2013B,436554,Withdrawn,240,60
DDD,2013B,437281,Pass,240,60
DDD,2013B,437747,Withdrawn,240,60
DDD,2013B,438244,Fail,240,60
DDD,2013B,438662,Fail,240,60
DDD,2013B,439013,Fail,240,60
DDD,2013B,439542,Fail,240,60
DDD,2013B,440375,Fail,240,60
DDD,2013B,440499,Pass,240,60
DDD,2013B,440857,Withdrawn,240,60
DDD,2013B,441113,Pass,240,60
DDD,2013B,441132,Pass,240,60
DDD,2013B,441201,Pass,240,60
DDD,2013B,441302,Pass,240,60
DDD,2013B,441389,Pass,240,60
DDD,2013B,442131,Fail,240,60
DDD,2013B,442545,Pass,240,60
DDD,2013B,442865,Fail,240,60
DDD,2013B,442886,Pass,240,60
DDD,2013B,443055,Fail,240,60
DDD,2013B,443215,Pass,240,60
DDD,2013B,443297,Pass,240,60
DDD,2013B,443500,Withdrawn,240,60
DDD,2013B,443842,Fail,240,60
DDD,2013B,444576,Fail,240,60
DDD,2013B,444713,Withdrawn,240,60
DDD,2013B,445134,Fail,240,60
DDD,2013B,445573,Fail,240,60
DDD,2013B,446814,Pass,240,60
DDD,2013B,446836,Fail,240,60
DDD,2013B,447242,Pass,240,60
DDD,2013B,464236,Pass,240,60
DDD,2013B,464596,Withdrawn,240,60
DDD,2013B,464615,Withdrawn,240,60
DDD,2013B,465068,Withdrawn,240,60
DDD,2013B,465260,Pass,240,60
DDD,2013B,465399,Withdrawn,240,60
DDD,2013B,465727,Pass,240,60
DDD,2013B,465764,Pass,240,60
DDD,2013B,465843,Distinction,240,60
DDD,2013B,466158,Withdrawn,240,60
DDD,2013B,466216,Distinction,240,60
DDD,2013B,466990,Fail,240,60
DDD,2013B,467294,Pass,240,60
DDD,2013B,467413,Pass,240,60
DDD,2013B,467822,Pass,240,60
DDD,2013B,468672,Withdrawn,240,60
DDD,2013B,468729,Withdrawn,240,60
DDD,2013B,468808,Pass,240,60
DDD,2013B,469016,Pass,240,60
DDD,2013B,470119,Withdrawn,240,60
DDD,2013B,470637,Withdrawn,240,60
DDD,2013B,470921,Fail,240,60
DDD,2013B,471654,Pass,240,60
DDD,2013B,471781,Withdrawn,240,60
DDD,2013B,472060,Withdrawn,240,60
DDD,2013B,472180,Fail,240,60
DDD,2013B,472584,Pass,240,60
DDD,2013B,472949,Fail,240,60
DDD,2013B,473008,Pass,240,60
DDD,2013B,473640,Withdrawn,240,60
DDD,2013B,473965,Pass,240,60
DDD,2013B,474133,Fail,240,60
DDD,2013B,474153,Withdrawn,240,60
DDD,2013B,474451,Fail,240,60
DDD,2013B,474464,Pass,240,60
DDD,2013B,474633,Pass,240,60
DDD,2013B,474740,Pass,240,60
DDD,2013B,474966,Withdrawn,240,60
DDD,2013B,475443,Withdrawn,240,60
DDD,2013B,475480,Withdrawn,240,60
DDD,2013B,475604,Withdrawn,240,60
DDD,2013B,475619,Withdrawn,240,60
DDD,2013B,475883,Pass,240,60
DDD,2013B,475897,Pass,240,60
DDD,2013B,476041,Pass,240,60
DDD,2013B,476093,Fail,240,60
DDD,2013B,476637,Distinction,240,60
DDD,2013B,476910,Pass,240,60
DDD,2013B,476964,Distinction,240,60
DDD,2013B,477160,Withdrawn,240,60
DDD,2013B,477451,Pass,240,60
DDD,2013B,477517,Pass,240,60
DDD,2013B,478213,Pass,240,60
DDD,2013B,478346,Distinction,240,60
DDD,2013B,478744,Withdrawn,240,60
DDD,2013B,479347,Withdrawn,240,60
DDD,2013B,479607,Withdrawn,240,60
DDD,2013B,480207,Pass,240,60
DDD,2013B,480225,Fail,240,60
DDD,2013B,480929,Distinction,240,60
DDD,2013B,480972,Fail,240,60
DDD,2013B,481350,Pass,240,60
DDD,2013B,481549,Pass,240,60
DDD,2013B,482117,Fail,240,60
DDD,2013B,482856,Pass,240,60
DDD,2013B,483275,Fail,240,60
DDD,2013B,483470,Fail,240,60
DDD,2013B,483818,Pass,240,60
DDD,2013B,483869,Fail,240,60
DDD,2013B,484266,Withdrawn,240,60
DDD,2013B,484754,Withdrawn,240,60
DDD,2013B,484816,Fail,240,60
DDD,2013B,484999,Withdrawn,240,60
DDD,2013B,485464,Pass,240,60
DDD,2013B,485519,Withdrawn,240,60
DDD,2013B,485532,Fail,240,60
DDD,2013B,485766,Pass,240,60
DDD,2013B,485943,Withdrawn,240,60
DDD,2013B,487247,Withdrawn,240,60
DDD,2013B,487267,Withdrawn,240,60
DDD,2013B,487711,Distinction,240,60
DDD,2013B,488694,Withdrawn,240,60
DDD,2013B,489291,Fail,240,60
DDD,2013B,489313,Withdrawn,240,60
DDD,2013B,491106,Pass,240,60
DDD,2013B,491108,Distinction,240,60
DDD,2013B,491693,Fail,240,60
DDD,2013B,491757,Withdrawn,240,60
DDD,2013B,491885,Withdrawn,240,60
DDD,2013B,491914,Pass,240,60
DDD,2013B,492177,Fail,240,60
DDD,2013B,492371,Pass,240,60
DDD,2013B,492613,Pass,240,60
DDD,2013B,492993,Fail,240,60
DDD,2013B,493365,Withdrawn,240,60
DDD,2013B,493984,Withdrawn,240,60
DDD,2013B,494341,Pass,240,60
DDD,2013B,494637,Distinction,240,60
DDD,2013B,494806,Fail,240,60
DDD,2013B,494919,Pass,240,60
DDD,2013B,495115,Withdrawn,240,60
DDD,2013B,495298,Withdrawn,240,60
DDD,2013B,495734,Pass,240,60
DDD,2013B,495786,Fail,240,60
DDD,2013B,496217,Fail,240,60
DDD,2013B,496542,Withdrawn,240,60
DDD,2013B,496564,Distinction,240,60
DDD,2013B,496601,Pass,240,60
DDD,2013B,497405,Withdrawn,240,60
DDD,2013B,497475,Withdrawn,240,60
DDD,2013B,497584,Withdrawn,240,60
DDD,2013B,497898,Withdrawn,240,60
DDD,2013B,498320,Pass,240,60
DDD,2013B,498363,Withdrawn,240,60
DDD,2013B,498432,Withdrawn,240,60
DDD,2013B,498527,Pass,240,60
DDD,2013B,498835,Pass,240,60
DDD,2013B,499056,Pass,240,60
DDD,2013B,499246,Pass,240,60
DDD,2013B,499557,Pass,240,60
DDD,2013B,500006,Pass,240,60
DDD,2013B,500136,Pass,240,60
DDD,2013B,500459,Pass,240,60
DDD,2013B,500522,Withdrawn,240,60
DDD,2013B,500766,Distinction,240,60
DDD,2013B,501158,Pass,240,60
DDD,2013B,501960,Pass,240,60
DDD,2013B,502136,Distinction,240,60
DDD,2013B,502554,Distinction,240,60
DDD,2013B,502697,Fail,240,60
DDD,2013B,502736,Fail,240,60
DDD,2013B,502903,Withdrawn,240,60
DDD,2013B,503086,Pass,240,60
DDD,2013B,503100,Withdrawn,240,60
DDD,2013B,503120,Fail,240,60
DDD,2013B,503170,Fail,240,60
DDD,2013B,503368,Pass,240,60
DDD,2013B,503497,Distinction,240,60
DDD,2013B,503731,Fail,240,60
DDD,2013B,503926,Pass,240,60
DDD,2013B,504246,Withdrawn,240,60
DDD,2013B,504602,Withdrawn,240,60
DDD,2013B,504819,Fail,240,60
DDD,2013B,505311,Pass,240,60
DDD,2013B,505579,Pass,240,60
DDD,2013B,506056,Fail,240,60
DDD,2013B,506767,Fail,240,60
DDD,2013B,506785,Pass,240,60
DDD,2013B,506829,Withdrawn,240,60
DDD,2013B,507730,Fail,240,60
DDD,2013B,508934,Pass,240,60
DDD,2013B,509634,Withdrawn,240,60
DDD,2013B,509680,Withdrawn,240,60
DDD,2013B,509873,Fail,240,60
DDD,2013B,510195,Pass,240,60
DDD,2013B,510530,Withdrawn,240,60
DDD,2013B,511109,Fail,240,60
DDD,2013B,511271,Fail,240,60
DDD,2013B,511514,Withdrawn,240,60
DDD,2013B,511544,Fail,240,60
DDD,2013B,511569,Withdrawn,240,60
DDD,2013B,511576,Fail,240,60
DDD,2013B,511949,Fail,240,60
DDD,2013B,511958,Withdrawn,240,60
DDD,2013B,512080,Pass,240,60
DDD,2013B,512404,Withdrawn,240,60
DDD,2013B,512861,Pass,240,60
DDD,2013B,513246,Withdrawn,240,60
DDD,2013B,513396,Fail,240,60
DDD,2013B,513687,Withdrawn,240,60
DDD,2013B,513773,Pass,240,60
DDD,2013B,513854,Pass,240,60
DDD,2013B,514028,Withdrawn,240,60
DDD,2013B,514218,Withdrawn,240,60
DDD,2013B,514300,Pass,240,60
DDD,2013B,514633,Fail,240,60
DDD,2013B,514773,Withdrawn,240,60
DDD,2013B,515046,Pass,240,60
DDD,2013B,515170,Fail,240,60
DDD,2013B,515595,Pass,240,60
DDD,2013B,515812,Withdrawn,240,60
DDD,2013B,515903,Pass,240,60
DDD,2013B,515945,Distinction,240,60
DDD,2013B,516010,Pass,240,60
DDD,2013B,516281,Fail,240,60
DDD,2013B,516398,Pass,240,60
DDD,2013B,516450,Distinction,240,60
DDD,2013B,516843,Withdrawn,240,60
DDD,2013B,517646,Pass,240,60
DDD,2013B,517726,Withdrawn,240,60
DDD,2013B,518097,Fail,240,60
DDD,2013B,518155,Withdrawn,240,60
DDD,2013B,518349,Pass,240,60
DDD,2013B,518436,Pass,240,60
DDD,2013B,518451,Withdrawn,240,60
DDD,2013B,519094,Pass,240,60
DDD,2013B,519102,Fail,240,60
DDD,2013B,519491,Withdrawn,240,60
DDD,2013B,520026,Withdrawn,240,60
DDD,2013B,520092,Withdrawn,240,60
DDD,2013B,520400,Fail,240,60
DDD,2013B,520751,Withdrawn,240,60
DDD,2013B,521160,Pass,240,60
DDD,2013B,521404,Distinction,240,60
DDD,2013B,521709,Pass,240,60
DDD,2013B,521742,Fail,240,60
DDD,2013B,521755,Withdrawn,240,60
DDD,2013B,522538,Withdrawn,240,60
DDD,2013B,522572,Pass,240,60
DDD,2013B,522654,Pass,240,60
DDD,2013B,522739,Withdrawn,240,60
DDD,2013B,522878,Withdrawn,240,60
DDD,2013B,523392,Fail,240,60
DDD,2013B,524020,Withdrawn,240,60
DDD,2013B,524137,Withdrawn,240,60
DDD,2013B,524160,Pass,240,60
DDD,2013B,524175,Fail,240,60
DDD,2013B,524261,Withdrawn,240,60
DDD,2013B,524369,Pass,240,60
DDD,2013B,524374,Withdrawn,240,60
DDD,2013B,524378,Pass,240,60
DDD,2013B,524396,Pass,240,60
DDD,2013B,524731,Fail,240,60
DDD,2013B,525066,Fail,240,60
DDD,2013B,525128,Fail,240,60
DDD,2013B,525749,Distinction,240,60
DDD,2013B,525762,Withdrawn,240,60
DDD,2013B,525820,Fail,240,60
DDD,2013B,525854,Fail,240,60
DDD,2013B,526068,Pass,240,60
DDD,2013B,526392,Fail,240,60
DDD,2013B,526426,Withdrawn,240,60
DDD,2013B,526699,Withdrawn,240,60
DDD,2013B,527081,Withdrawn,240,60
DDD,2013B,527306,Fail,240,60
DDD,2013B,527323,Fail,240,60
DDD,2013B,527403,Withdrawn,240,60
DDD,2013B,527533,Withdrawn,240,60
DDD,2013B,527619,Withdrawn,240,60
DDD,2013B,527747,Withdrawn,240,60
DDD,2013B,527789,Fail,240,60
DDD,2013B,527917,Pass,240,60
DDD,2013B,528034,Fail,240,60
DDD,2013B,528184,Pass,240,60
DDD,2013B,528271,Withdrawn,240,60
DDD,2013B,528420,Withdrawn,240,60
DDD,2013B,528642,Withdrawn,240,60
DDD,2013B,528846,Fail,240,60
DDD,2013B,528923,Fail,240,60
DDD,2013B,529025,Pass,240,60
DDD,2013B,529078,Pass,240,60
DDD,2013B,529384,Withdrawn,240,60
DDD,2013B,529404,Pass,240,60
DDD,2013B,529525,Withdrawn,240,60
DDD,2013B,529670,Withdrawn,240,60
DDD,2013B,529760,Fail,240,60
DDD,2013B,529789,Fail,240,60
DDD,2013B,529863,Pass,240,60
DDD,2013B,529877,Withdrawn,240,60
DDD,2013B,530137,Withdrawn,240,60
DDD,2013B,530234,Pass,240,60
DDD,2013B,530748,Withdrawn,240,60
DDD,2013B,530762,Withdrawn,240,60
DDD,2013B,530901,Withdrawn,240,60
DDD,2013B,531047,Pass,240,60
DDD,2013B,531069,Withdrawn,240,60
DDD,2013B,531075,Fail,240,60
DDD,2013B,531202,Distinction,240,60
DDD,2013B,531340,Withdrawn,240,60
DDD,2013B,531377,Fail,240,60
DDD,2013B,531787,Fail,240,60
DDD,2013B,531888,Withdrawn,240,60
DDD,2013B,531924,Pass,240,60
DDD,2013B,532067,Withdrawn,240,60
DDD,2013B,532144,Withdrawn,240,60
DDD,2013B,532267,Withdrawn,240,60
DDD,2013B,532491,Pass,240,60
DDD,2013B,532565,Pass,240,60
DDD,2013B,532648,Withdrawn,240,60
DDD,2013B,532695,Fail,240,60
DDD,2013B,532718,Distinction,240,60
DDD,2013B,532745,Pass,240,60
DDD,2013B,532855,Pass,240,60
DDD,2013B,532988,Fail,240,60
DDD,2013B,533004,Fail,240,60
DDD,2013B,533291,Pass,240,60
DDD,2013B,533522,Fail,240,60
DDD,2013B,533731,Fail,240,60
DDD,2013B,533829,Withdrawn,240,60
DDD,2013B,533877,Distinction,240,60
DDD,2013B,534203,Pass,240,60
DDD,2013B,534219,Fail,240,60
DDD,2013B,534349,Withdrawn,240,60
DDD,2013B,534777,Withdrawn,240,60
DDD,2013B,534910,Pass,240,60
DDD,2013B,535169,Withdrawn,240,60
DDD,2013B,535215,Pass,240,60
DDD,2013B,535424,Fail,240,60
DDD,2013B,535463,Withdrawn,240,60
DDD,2013B,535486,Withdrawn,240,60
DDD,2013B,535620,Fail,240,60
DDD,2013B,535707,Withdrawn,240,60
DDD,2013B,535747,Withdrawn,240,60
DDD,2013B,535789,Withdrawn,240,60
DDD,2013B,535799,Pass,240,60
DDD,2013B,535831,Pass,240,60
DDD,2013B,535986,Distinction,240,60
DDD,2013B,536032,Pass,240,60
DDD,2013B,536145,Withdrawn,240,60
DDD,2013B,536170,Distinction,240,60
DDD,2013B,536210,Withdrawn,240,60
DDD,2013B,536261,Pass,240,60
DDD,2013B,536536,Pass,240,60
DDD,2013B,536696,Fail,240,60
DDD,2013B,536926,Pass,240,60
DDD,2013B,536999,Withdrawn,240,60
DDD,2013B,537138,Pass,240,60
DDD,2013B,537139,Pass,240,60
DDD,2013B,537452,Fail,240,60
DDD,2013B,537603,Pass,240,60
DDD,2013B,537621,Fail,240,60
DDD,2013B,537622,Pass,240,60
DDD,2013B,537652,Withdrawn,240,60
DDD,2013B,537658,Pass,240,60
DDD,2013B,537868,Fail,240,60
DDD,2013B,537926,Fail,240,60
DDD,2013B,538069,Withdrawn,240,60
DDD,2013B,538131,Withdrawn,240,60
DDD,2013B,538211,Fail,240,60
DDD,2013B,538232,Withdrawn,240,60
DDD,2013B,538251,Distinction,240,60
DDD,2013B,538611,Fail,240,60
DDD,2013B,538701,Pass,240,60
DDD,2013B,539035,Fail,240,60
DDD,2013B,539043,Fail,240,60
DDD,2013B,539066,Pass,240,60
DDD,2013B,539142,Fail,240,60
DDD,2013B,539186,Withdrawn,240,60
DDD,2013B,539209,Pass,240,60
DDD,2013B,539224,Withdrawn,240,60
DDD,2013B,539262,Withdrawn,240,60
DDD,2013B,539302,Withdrawn,240,60
DDD,2013B,539328,Pass,240,60
DDD,2013B,539622,Pass,240,60
DDD,2013B,539643,Pass,240,60
DDD,2013B,540207,Pass,240,60
DDD,2013B,540298,Fail,240,60
DDD,2013B,540310,Pass,240,60
DDD,2013B,540422,Withdrawn,240,60
DDD,2013B,540530,Withdrawn,240,60
DDD,2013B,540547,Fail,240,60
DDD,2013B,540568,Withdrawn,240,60
DDD,2013B,540592,Fail,240,60
DDD,2013B,540605,Pass,240,60
DDD,2013B,540686,Pass,240,60
DDD,2013B,540694,Pass,240,60
DDD,2013B,540758,Fail,240,60
DDD,2013B,540759,Withdrawn,240,60
DDD,2013B,540848,Pass,240,60
DDD,2013B,540920,Withdrawn,240,60
DDD,2013B,541202,Withdrawn,240,60
DDD,2013B,541228,Fail,240,60
DDD,2013B,541260,Fail,240,60
DDD,2013B,541887,Withdrawn,240,60
DDD,2013B,541977,Fail,240,60
DDD,2013B,542036,Pass,240,60
DDD,2013B,542049,Pass,240,60
DDD,2013B,542054,Pass,240,60
DDD,2013B,542205,Pass,240,60
DDD,2013B,542293,Pass,240,60
DDD,2013B,542372,Fail,240,60
DDD,2013B,542394,Withdrawn,240,60
DDD,2013B,542476,Withdrawn,240,60
DDD,2013B,543060,Pass,240,60
DDD,2013B,543202,Pass,240,60
DDD,2013B,543231,Withdrawn,240,60
DDD,2013B,543340,Pass,240,60
DDD,2013B,543383,Withdrawn,240,60
DDD,2013B,543386,Withdrawn,240,60
DDD,2013B,543421,Withdrawn,240,60
DDD,2013B,543446,Fail,240,60
DDD,2013B,543459,Pass,240,60
DDD,2013B,543482,Withdrawn,240,60
DDD,2013B,543510,Pass,240,60
DDD,2013B,543573,Pass,240,60
DDD,2013B,543663,Withdrawn,240,60
DDD,2013B,543683,Withdrawn,240,60
DDD,2013B,543749,Fail,240,60
DDD,2013B,543756,Pass,240,60
DDD,2013B,543845,Withdrawn,240,60
DDD,2013B,543860,Pass,240,60
DDD,2013B,543919,Pass,240,60
DDD,2013B,544053,Pass,240,60
DDD,2013B,544063,Fail,240,60
DDD,2013B,544091,Pass,240,60
DDD,2013B,544226,Fail,240,60
DDD,2013B,544284,Fail,240,60
DDD,2013B,544296,Withdrawn,240,60
DDD,2013B,544307,Pass,240,60
DDD,2013B,544352,Withdrawn,240,60
DDD,2013B,544356,Withdrawn,240,60
DDD,2013B,544367,Fail,240,60
DDD,2013B,544467,Pass,240,60
DDD,2013B,544556,Fail,240,60
DDD,2013B,544603,Pass,240,60
DDD,2013B,544649,Withdrawn,240,60
DDD,2013B,544839,Distinction,240,60
DDD,2013B,544907,Fail,240,60
DDD,2013B,544942,Withdrawn,240,60
DDD,2013B,544943,Fail,240,60
DDD,2013B,545083,Pass,240,60
DDD,2013B,545115,Fail,240,60
DDD,2013B,545118,Pass,240,60
DDD,2013B,545201,Withdrawn,240,60
DDD,2013B,545245,Fail,240,60
DDD,2013B,545387,Fail,240,60
DDD,2013B,545704,Pass,240,60
DDD,2013B,545770,Withdrawn,240,60
DDD,2013B,545993,Fail,240,60
DDD,2013B,546000,Fail,240,60
DDD,2013B,546054,Pass,240,60
DDD,2013B,546074,Pass,240,60
DDD,2013B,546089,Fail,240,60
DDD,2013B,546191,Pass,240,60
DDD,2013B,546221,Pass,240,60
DDD,2013B,546293,Withdrawn,240,60
DDD,2013B,546339,Withdrawn,240,60
DDD,2013B,546403,Withdrawn,240,60
DDD,2013B,546654,Withdrawn,240,60
DDD,2013B,546675,Pass,240,60
DDD,2013B,546747,Withdrawn,240,60
DDD,2013B,546804,Fail,240,60
DDD,2013B,546826,Pass,240,60
DDD,2013B,546830,Fail,240,60
DDD,2013B,546861,Withdrawn,240,60
DDD,2013B,546862,Pass,240,60
DDD,2013B,546953,Pass,240,60
DDD,2013B,547252,Withdrawn,240,60
DDD,2013B,547349,Pass,240,60
DDD,2013B,547445,Pass,240,60
DDD,2013B,547486,Fail,240,60
DDD,2013B,547522,Fail,240,60
DDD,2013B,547629,Withdrawn,240,60
DDD,2013B,547679,Fail,240,60
DDD,2013B,547784,Withdrawn,240,60
DDD,2013B,547787,Withdrawn,240,60
DDD,2013B,547897,Withdrawn,240,60
DDD,2013B,547986,Fail,240,60
DDD,2013B,548069,Pass,240,60
DDD,2013B,548132,Withdrawn,240,60
DDD,2013B,548173,Withdrawn,240,60
DDD,2013B,548267,Pass,240,60
DDD,2013B,548271,Fail,240,60
DDD,2013B,548371,Fail,240,60
DDD,2013B,548420,Withdrawn,240,60
DDD,2013B,548473,Fail,240,60
DDD,2013B,548535,Pass,240,60
DDD,2013B,548602,Pass,240,60
DDD,2013B,548650,Withdrawn,240,60
DDD,2013B,548677,Pass,240,60
DDD,2013B,548679,Fail,240,60
DDD,2013B,548739,Withdrawn,240,60
DDD,2013B,548773,Fail,240,60
DDD,2013B,548797,Withdrawn,240,60
DDD,2013B,548869,Fail,240,60
DDD,2013B,548872,Withdrawn,240,60
DDD,2013B,548959,Fail,240,60
DDD,2013B,548993,Withdrawn,240,60
DDD,2013B,548996,Pass,240,60
DDD,2013B,549038,Pass,240,60
DDD,2013B,549095,Pass,240,60
DDD,2013B,549125,Pass,240,60
DDD,2013B,549135,Pass,240,60
DDD,2013B,549156,Withdrawn,240,60
DDD,2013B,549213,Withdrawn,240,60
DDD,2013B,549283,Fail,240,60
DDD,2013B,549334,Withdrawn,240,60
DDD,2013B,549354,Fail,240,60
DDD,2013B,549361,Withdrawn,240,60
DDD,2013B,549424,Withdrawn,240,60
DDD,2013B,549498,Fail,240,60
DDD,2013B,549545,Pass,240,60
DDD,2013B,549575,Withdrawn,240,60
DDD,2013B,549684,Pass,240,60
DDD,2013B,549690,Pass,240,60
DDD,2013B,549698,Pass,240,60
DDD,2013B,549710,Pass,240,60
DDD,2013B,549731,Pass,240,60
DDD,2013B,549783,Pass,240,60
DDD,2013B,549795,Pass,240,60
DDD,2013B,549872,Pass,240,60
DDD,2013B,549897,Fail,240,60
DDD,2013B,549913,Withdrawn,240,60
DDD,2013B,549928,Withdrawn,240,60
DDD,2013B,550064,Pass,240,60
DDD,2013B,550092,Pass,240,60
DDD,2013B,550142,Withdrawn,240,60
DDD,2013B,550183,Withdrawn,240,60
DDD,2013B,550205,Withdrawn,240,60
DDD,2013B,550348,Fail,240,60
DDD,2013B,550371,Fail,240,60
DDD,2013B,550521,Withdrawn,240,60
DDD,2013B,550545,Pass,240,60
DDD,2013B,550604,Pass,240,60
DDD,2013B,550657,Withdrawn,240,60
DDD,2013B,550711,Fail,240,60
DDD,2013B,550725,Pass,240,60
DDD,2013B,550762,Pass,240,60
DDD,2013B,550865,Pass,240,60
DDD,2013B,550893,Fail,240,60
DDD,2013B,550974,Fail,240,60
DDD,2013B,551169,Fail,240,60
DDD,2013B,551183,Pass,240,60
DDD,2013B,551334,Pass,240,60
DDD,2013B,551375,Pass,240,60
DDD,2013B,551478,Pass,240,60
DDD,2013B,551550,Pass,240,60
DDD,2013B,551573,Pass,240,60
DDD,2013B,551666,Withdrawn,240,60
DDD,2013B,551979,Fail,240,60
DDD,2013B,552030,Withdrawn,240,60
DDD,2013B,552114,Fail,240,60
DDD,2013B,552166,Pass,240,60
DDD,2013B,552255,Withdrawn,240,60
DDD,2013B,552327,Withdrawn,240,60
DDD,2013B,552635,Pass,240,60
DDD,2013B,552661,Pass,240,60
DDD,2013B,552789,Pass,240,60
DDD,2013B,552824,Fail,240,60
DDD,2013B,552921,Distinction,240,60
DDD,2013B,552955,Fail,240,60
DDD,2013B,552999,Withdrawn,240,60
DDD,2013B,553253,Withdrawn,240,60
DDD,2013B,553275,Pass,240,60
DDD,2013B,553382,Pass,240,60
DDD,2013B,553575,Pass,240,60
DDD,2013B,553627,Withdrawn,240,60
DDD,2013B,553864,Withdrawn,240,60
DDD,2013B,553964,Pass,240,60
DDD,2013B,554046,Withdrawn,240,60
DDD,2013B,554161,Pass,240,60
DDD,2013B,554174,Distinction,240,60
DDD,2013B,554193,Fail,240,60
DDD,2013B,554205,Pass,240,60
DDD,2013B,554245,Pass,240,60
DDD,2013B,554295,Pass,240,60
DDD,2013B,554300,Pass,240,60
DDD,2013B,554446,Pass,240,60
DDD,2013B,554484,Pass,240,60
DDD,2013B,554574,Pass,240,60
DDD,2013B,554587,Withdrawn,240,60
DDD,2013B,554588,Withdrawn,240,60
DDD,2013B,554691,Withdrawn,240,60
DDD,2013B,554729,Withdrawn,240,60
DDD,2013B,554773,Fail,240,60
DDD,2013B,554881,Fail,240,60
DDD,2013B,554885,Fail,240,60
DDD,2013B,554995,Pass,240,60
DDD,2013B,555151,Withdrawn,240,60
DDD,2013B,555297,Withdrawn,240,60
